name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Dawn Lory,"{756: 1.0, 185: 1.0, 251: 0.5921860726206498, 83: 0.19956516507708155, 438: 0.0, 165: 1.0, 259: 0.04709392720626937, 279: 1.0, 329: 1.0, 519: 0.815868676522582, 520: 0.8196615533134617, 583: 0.0, 654: 0.7844842586721388, 717: 1.0, 885: 0.0}",27,single,m,straight,athletic,anything,socially,,working on masters program,indian,72.0,-1,other,,,,no,"english (fluently), hindi (poorly), spanish (okay), french (okay)",Linear Classifiers/960.joblib
Correy Pascia,"{949: 0.0, 946: 1.0, 279: 0.0, 833: 0.0, 827: 0.5125285954858763, 565: 0.0, 700: 0.003003686889999635, 786: 0.14568769022829287, 637: 0.9883377364232784, 466: 1.0, 847: 0.24057801609625784, 556: 0.050803060096510144, 897: 1.0, 119: 1.0, 71: 0.9885093347305043, 476: 1.0, 384: 1.0, 589: 0.0, 66: 0.0, 164: 1.0, 177: 0.0, 267: 0.18252372250976112, 328: 0.2307583641991524, 333: 1.0, 343: 0.7379017401874064, 498: 0.0966206452331626, 500: 0.013656230213990206, 508: 0.38029854799897844, 608: 0.0, 621: 0.0, 648: 0.14303860733670248, 767: 0.0, 801: 0.035573594691774346, 826: 0.0, 875: 0.19140250323795538, 885: 1.0}",31,single,m,straight,average,strictly anything,socially,never,graduated from masters program,white,68.0,-1,science / tech / engineering,,likes dogs and likes cats,,no,"english, japanese (poorly), c++ (okay)",Linear Classifiers/870.joblib
Althea Edmund,"{889: 1.0, 726: 0.0, 449: 0.5951147903732128, 661: 0.515043393196077, 803: 1.0, 282: 0.217864990360372, 68: 0.0, 479: 0.0, 29: 1.0, 432: 0.44537867897584427, 696: 1.0, 789: 1.0, 876: 0.39648056836647605, 47: 0.6077139013996113, 593: 0.0, 713: 0.0, 437: 1.0, 14: 0.0, 99: 1.0, 174: 0.28908338862454386, 270: 1.0, 386: 0.0, 480: 0.41543922337955763, 517: 1.0, 554: 0.0, 605: 0.0, 624: 0.36513413750371804, 638: 1.0, 802: 0.0, 851: 0.19899616397139752}",23,single,m,gay,thin,mostly anything,socially,sometimes,graduated from college/university,white,71.0,1000000,artistic / musical / writer,,likes dogs and likes cats,agnosticism,when drinking,"english (fluently), french (fluently), spanish (poorly)",Linear Classifiers/815.joblib
Rivalee Pond,"{165: 0.610228957402408, 763: 0.28323409115917375, 474: 0.48405327114798213, 261: 1.0, 667: 0.5270348820466717, 844: 0.2255996323219034, 782: 0.4429890665051839, 501: 0.044809857916535245, 612: 1.0, 26: 0.37289390334089356, 581: 1.0, 748: 0.0, 791: 0.37690102144851756, 98: 0.5348779604695187, 193: 0.45302227040091014, 302: 0.34827942538991774, 313: 0.6957019485320699, 343: 1.0, 365: 1.0, 391: 0.007841528270471798, 490: 1.0, 512: 0.08481441959082914, 564: 1.0, 577: 0.9372475827488219, 589: 0.6284387114422005, 639: 0.7082284666524767, 795: 0.35358386311550327, 849: 1.0, 895: 0.861898650528456, 933: 1.0}",28,single,m,straight,average,mostly vegetarian,socially,,graduated from college/university,"hispanic / latin, white",72.0,-1,other,,,agnosticism but not too serious about it,,"english, spanish (poorly), norwegian (poorly), portuguese (poorly)",Linear Classifiers/750.joblib
Fawne Raseda,"{91: 0.0, 774: 0.8167535873064535, 998: 1.0, 915: 1.0, 985: 1.0, 199: 1.0, 4: 1.0, 9: 1.0, 70: 0.4296212469335545, 156: 1.0, 278: 1.0, 372: 0.6509039882744769, 438: 1.0, 450: 0.29467143836059595, 659: 0.0, 784: 0.0, 830: 0.33265957015153713, 849: 0.12713751806808649}",27,single,m,straight,,anything,socially,never,graduated from college/university,asian,70.0,-1,computer / hardware / software,,likes dogs,agnosticism and laughing about it,no,"english (fluently), chinese (poorly), c++ (okay)",Linear Classifiers/652.joblib
Jacquetta Reneta,"{31: 0.2733050096050069, 617: 0.0, 244: 0.0, 249: 0.0, 726: 0.5768762461722077, 467: 0.7456041892089307, 3: 0.13969937103080388, 13: 0.4652808561097961, 37: 1.0, 151: 1.0, 171: 0.7216163828398792, 306: 0.0, 437: 0.0, 503: 0.8135756154304035, 547: 0.9993876387630214, 635: 0.6247153851288367, 651: 0.1297664533393703, 812: 0.2816995503969799, 893: 0.0, 921: 0.6807714385393819, 930: 0.2785304684361949}",26,single,f,straight,,,socially,,graduated from college/university,white,65.0,-1,executive / management,,likes dogs and has cats,,sometimes,english (fluently),Linear Classifiers/457.joblib
Kittie Israeli,"{76: 1.0, 85: 0.0, 659: 0.0, 45: 0.0, 59: 0.02197328511546548, 95: 0.0, 235: 1.0, 355: 0.0, 379: 0.7993879722284087, 408: 0.0, 411: 0.6320466383618704, 570: 1.0, 611: 0.8276926578967707, 666: 0.0, 723: 0.6838408064123565, 738: 0.0, 806: 1.0, 848: 0.0, 884: 1.0, 984: 0.0}",47,single,m,straight,,,socially,never,graduated from ph.d program,indian,72.0,-1,education / academia,,,agnosticism but not too serious about it,no,english,Linear Classifiers/588.joblib
Barbi Henebry,"{770: 0.0, 434: 0.9707616973208246, 249: 0.0, 992: 0.20982362316687375, 297: 0.8144149970404797, 525: 1.0, 118: 1.0, 23: 0.9316562970895292, 65: 1.0, 110: 1.0, 124: 0.9196471710823833, 149: 0.0, 186: 0.0, 257: 0.0, 306: 0.0, 323: 0.0, 325: 1.0, 330: 0.0, 479: 1.0, 703: 0.6913328169424435, 744: 0.24372977133632734, 855: 0.44950539614336193, 857: 0.0, 918: 0.48492857914874854, 960: 1.0, 966: 0.20380374858777728}",21,single,m,straight,,,socially,,graduated from college/university,,68.0,-1,medicine / health,doesn't have kids,likes dogs and likes cats,atheism but not too serious about it,no,"english (fluently), hindi (poorly)",Linear Classifiers/411.joblib
Carly Monaco,"{683: 0.0393610791343455, 212: 0.0, 66: 0.2071268111325263, 176: 0.35390500829782334, 135: 1.0, 813: 0.3533096728453148, 797: 0.6405776940117498, 1: 0.7276017404518467, 36: 0.0, 55: 0.36479471884754755, 182: 0.3315153163075693, 372: 0.4538889743900412, 424: 1.0, 449: 0.0, 619: 0.7057172727436437, 723: 0.0, 883: 1.0, 893: 0.6115487459843327, 923: 0.2462375044154107, 983: 1.0}",25,single,m,straight,a little extra,strictly anything,socially,sometimes,,white,72.0,100000,computer / hardware / software,,likes dogs and likes cats,atheism and somewhat serious about it,yes,english,Linear Classifiers/516.joblib
Tamqrah Malina,"{688: 0.0, 606: 0.718093010444111, 102: 0.0, 862: 0.6173131958537434, 144: 0.49638049711861587, 634: 1.0, 628: 0.7136211184496997, 475: 0.3540023757981534, 608: 0.6569521662420339, 673: 0.7169620008958191, 83: 1.0, 461: 0.5221074983942253, 998: 0.877716827028781, 327: 0.0, 156: 0.21179891179344623, 183: 0.0, 334: 1.0, 376: 1.0, 405: 0.22070852254842177, 433: 0.0, 447: 0.6252665466907132, 492: 1.0, 537: 1.0, 693: 0.4616008817427042}",28,single,f,straight,curvy,vegan,rarely,never,working on two-year college,,63.0,-1,other,doesn't have kids,likes dogs and likes cats,other,no,"english (fluently), spanish (poorly)",Linear Classifiers/889.joblib
Micheline Aurelio,"{928: 0.44767661700383843, 105: 0.9403834072756878, 985: 1.0, 876: 0.9296478993652488, 783: 1.0, 925: 1.0, 366: 0.5043510720905939, 798: 0.7342417395055574, 784: 0.9406037884435567, 750: 0.22224397680546604, 882: 0.0, 789: 0.37033165554096703, 473: 0.688986724757586, 420: 0.7219860565572389, 531: 0.0, 803: 0.7114008121141004, 619: 0.05879409492154264, 568: 0.7675278895660635, 37: 0.5086758104196991, 87: 0.7500988614642556, 122: 0.5258923874357708, 245: 0.13636039038505632, 253: 0.909598966822051, 318: 0.0908459470445202, 527: 0.2253089175238101, 547: 0.3494534275753296, 603: 0.0, 657: 0.7699699608618269, 697: 0.0, 699: 0.2861636505439136, 851: 1.0, 872: 0.2554316626735267, 932: 0.5032399937102399, 998: 0.16262289111839734}",40,single,m,straight,fit,mostly anything,socially,never,,white,69.0,-1,executive / management,"doesn't have kids, but wants them",has dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/829.joblib
Vere Rudolph,"{179: 0.8827671629773644, 878: 0.0, 218: 0.0, 468: 1.0, 487: 1.0, 530: 0.45338095160026626, 641: 0.9490171453250236, 650: 1.0, 670: 0.9291098284057044, 767: 1.0, 901: 1.0, 960: 0.7178004095427388}",22,single,m,straight,fit,strictly anything,socially,never,working on college/university,"native american, white",75.0,-1,medicine / health,doesn't have kids,likes dogs and likes cats,,no,english,Linear Classifiers/721.joblib
Silvana Janene,"{765: 0.5726523296965986, 395: 1.0, 358: 0.0, 811: 0.0, 748: 1.0, 351: 0.0, 957: 1.0, 416: 0.0, 357: 1.0, 947: 1.0, 310: 0.0, 775: 0.0, 666: 0.4885558848555185, 740: 0.8601050355459101, 404: 0.022531650615809085, 722: 0.7451962655535489, 70: 0.4381947971645985, 698: 1.0, 148: 0.0, 795: 0.6323758065552951, 467: 0.47373397118597893, 486: 1.0, 491: 1.0, 568: 0.0, 53: 0.0, 285: 0.1293403410513001, 355: 0.6908355080245805, 566: 0.0, 567: 0.0, 620: 1.0, 646: 1.0, 772: 0.631157916592576, 822: 0.542844049939383, 851: 0.17767513616768227}",40,single,f,straight,fit,mostly anything,socially,,graduated from college/university,"hispanic / latin, white",66.0,-1,banking / financial / real estate,"doesn't have kids, but wants them",likes cats,,no,"english (fluently), spanish (fluently)",Linear Classifiers/561.joblib
Gretal Wareing,"{827: 0.18761549368721475, 494: 0.0, 378: 1.0, 755: 0.0, 28: 0.0, 32: 0.29255133221821694, 193: 1.0, 94: 0.0, 563: 0.0, 495: 0.0, 674: 1.0, 917: 0.0, 892: 0.0, 7: 0.3947798289098401, 180: 0.0, 196: 0.0, 258: 0.8322173910663757, 451: 0.9186722637155622, 469: 0.002060086476983969, 541: 1.0, 753: 1.0, 828: 0.0, 904: 0.0, 975: 0.0}",29,single,m,straight,fit,strictly anything,rarely,never,graduated from college/university,white,72.0,-1,,,has dogs,christianity and somewhat serious about it,no,english,Linear Classifiers/892.joblib
Gabi Noman,"{179: 0.0, 107: 1.0, 880: 0.4983857171705717, 91: 0.2593977035955568, 555: 1.0, 328: 0.3172041971555126, 750: 0.0, 371: 1.0, 397: 0.11186921780623038, 825: 0.4403136285521976, 34: 0.5013601722044507, 379: 0.0, 806: 1.0, 290: 0.0, 862: 0.0, 566: 0.5703612538048741, 72: 0.7383835154326279, 251: 0.4993987929706156, 258: 0.4646642745855214, 756: 0.02198507808569783, 104: 1.0, 343: 0.021725367764231507, 715: 1.0, 0: 0.0, 85: 0.25089433184746124, 165: 0.6945837091278122, 206: 0.0, 321: 1.0, 329: 0.8164185995863305, 381: 0.4233667796966536, 459: 0.0, 546: 0.0, 828: 0.0}",31,single,m,straight,average,,socially,,graduated from college/university,white,70.0,-1,sales / marketing / biz dev,,,,no,"english, khmer",Linear Classifiers/518.joblib
Sarette Selway,"{885: 1.0, 363: 1.0, 628: 1.0, 464: 0.0, 203: 1.0, 948: 0.08822444541158525, 165: 1.0, 415: 0.0, 709: 0.7168200511477982, 939: 0.75991820464629, 533: 1.0, 846: 1.0, 295: 1.0, 809: 0.0, 665: 1.0, 258: 0.0, 903: 0.6657669859139528, 890: 0.0, 708: 0.0, 35: 0.9130931056453475, 122: 0.6883801945341759, 163: 1.0, 216: 0.0, 490: 0.0, 577: 0.0, 703: 0.0, 742: 0.0, 832: 1.0, 910: 0.0, 995: 1.0}",36,single,m,straight,average,strictly anything,rarely,never,,white,74.0,-1,computer / hardware / software,doesn't have kids,has dogs and has cats,atheism,no,"english, c++ (poorly)",Linear Classifiers/505.joblib
Aaren Brieta,"{212: 0.022344284177673757, 373: 1.0, 801: 0.0, 544: 0.7364071692171308, 576: 1.0, 767: 0.0, 38: 0.0, 735: 0.886556029841568, 2: 1.0, 4: 0.9632250817684103, 85: 0.14142715748602086, 182: 0.0, 291: 1.0, 327: 0.0, 381: 0.0, 382: 1.0, 459: 0.0, 491: 0.0, 583: 0.045706991558517984, 785: 0.0, 902: 1.0, 995: 0.0}",26,single,m,straight,athletic,,socially,sometimes,dropped out of college/university,white,72.0,-1,computer / hardware / software,,has dogs,,no,english,Linear Classifiers/583.joblib
Chloris Schroth,"{162: 1.0, 402: 0.0, 627: 0.017256678514010915, 122: 1.0, 24: 0.9399196033263149, 156: 0.21513033012610272, 234: 0.8640209852189393, 530: 0.3424664728205755, 641: 0.0, 844: 0.414738558369697}",39,single,m,straight,fit,,socially,,graduated from masters program,white,68.0,-1,other,,likes dogs and likes cats,,no,"english (fluently), spanish (poorly), other (fluently)",Linear Classifiers/957.joblib
Desirae Barbey,"{915: 0.0, 348: 1.0, 125: 0.0, 175: 1.0, 189: 0.7695148494115376, 318: 1.0, 350: 1.0, 423: 1.0, 444: 0.0, 522: 1.0, 539: 0.0, 612: 0.0, 629: 1.0, 632: 0.9791794108423275, 745: 1.0, 805: 1.0, 830: 0.2826462030256298}",44,single,m,straight,fit,mostly anything,socially,,graduated from college/university,white,69.0,150000,science / tech / engineering,"doesn't have kids, but might want them",has cats,atheism and somewhat serious about it,no,"english, french (poorly)",Linear Classifiers/675.joblib
Joane Halla,"{447: 0.0, 858: 0.7004119749930009, 719: 0.0, 613: 0.7200000000000015, 173: 0.0, 692: 0.0, 196: 0.5057450918285262, 870: 0.0, 380: 1.0, 61: 1.0, 177: 1.0, 835: 0.0, 597: 0.7250216286140168, 712: 0.0, 334: 1.0, 941: 0.0, 750: 1.0, 394: 0.0, 114: 0.0, 46: 0.03422582981236211, 121: 1.0, 136: 0.0, 275: 0.0, 423: 0.2632897407715742, 424: 0.0, 457: 0.0, 576: 0.30068044976408714, 595: 0.0, 634: 1.0, 723: 0.3388229647310803, 796: 0.0, 857: 1.0, 943: 1.0}",48,single,f,straight,curvy,mostly anything,socially,,college/university,white,65.0,-1,medicine / health,doesn't have kids,likes dogs,other,no,english,Linear Classifiers/720.joblib
Merrie Lalitta,"{194: 0.0, 278: 0.0, 759: 1.0, 256: 0.8109294721370568, 883: 1.0, 719: 1.0, 730: 0.0, 42: 1.0, 561: 1.0, 304: 1.0, 169: 0.8211079142021762, 253: 1.0, 977: 0.0, 833: 1.0, 289: 0.6150728122988443, 604: 0.865927597145872, 374: 0.9537388117208168, 832: 1.0, 210: 0.0, 915: 0.0, 732: 1.0, 855: 0.8829124911547153, 470: 0.0, 912: 0.0, 157: 1.0, 267: 0.0, 308: 0.8821218229215382, 407: 1.0, 577: 1.0, 663: 0.0, 826: 0.3571575846507191, 904: 0.5622580251452074, 913: 0.0, 918: 0.2598128794819803}",35,available,f,straight,average,mostly anything,socially,never,college/university,white,71.0,-1,science / tech / engineering,"doesn't have kids, and doesn't want any",,atheism but not too serious about it,no,"english (fluently), french (okay), dutch (poorly)",Linear Classifiers/842.joblib
Letizia Ader,"{854: 0.02004987920106771, 951: 1.0, 87: 0.0, 446: 0.0, 486: 0.12748776661157635, 921: 0.0, 896: 0.8628364726544486, 269: 1.0, 150: 1.0, 981: 1.0, 187: 0.2970437157567982, 90: 0.0, 140: 0.35294533980006193, 142: 0.0, 558: 0.0, 567: 0.0, 706: 0.22799916214927585, 772: 0.817512911569569, 924: 0.0, 984: 0.0}",28,single,f,bisexual,a little extra,,socially,,graduated from college/university,white,64.0,-1,other,,likes dogs and likes cats,atheism and laughing about it,no,english (fluently),Linear Classifiers/727.joblib
Emilia Callista,"{332: 0.685527063752494, 915: 0.36872454897053464, 777: 0.21222404682887186, 151: 0.0, 649: 0.29986071192180974, 841: 0.09218233799278375, 40: 0.0, 789: 1.0, 815: 0.0, 312: 0.7131254529113917, 839: 0.5269812994417018, 831: 1.0, 922: 0.37270530246288613, 299: 0.7460997538360652, 435: 0.0, 562: 0.0, 118: 0.052453403313792446, 20: 0.14484017033901786, 60: 0.2114693516370072, 30: 0.35401820158021646, 200: 0.0, 328: 0.5962671580836392, 355: 0.5518497065724293, 374: 1.0, 502: 1.0, 603: 0.572957644035438, 628: 0.48732641697590795, 762: 0.6425263020684442}",30,single,f,straight,,strictly anything,socially,,graduated from college/university,"white, other",72.0,-1,artistic / musical / writer,,,,,"english, spanish (okay), italian (poorly)",Linear Classifiers/728.joblib
Blondelle Valoniah,"{117: 1.0, 172: 1.0, 865: 0.0, 634: 1.0, 712: 1.0, 185: 0.0, 919: 0.0, 790: 0.0, 355: 0.0, 643: 1.0, 413: 0.4010996710584561, 189: 1.0, 992: 1.0, 826: 1.0, 378: 0.0, 256: 1.0, 534: 0.0, 745: 1.0, 553: 1.0, 16: 0.5658829204545605, 483: 0.0, 429: 0.0, 397: 1.0, 244: 0.0, 282: 1.0, 308: 0.42142504987199236, 365: 1.0, 416: 0.3903351069854589, 424: 1.0, 447: 0.0, 541: 0.5916461299721281, 570: 1.0, 603: 0.0, 608: 1.0, 655: 1.0, 959: 1.0}",25,single,m,straight,athletic,,often,never,graduated from college/university,white,70.0,100000,science / tech / engineering,,,,no,"english, french (okay)",Linear Classifiers/462.joblib
Jany Craggie,"{565: 0.6258434834982651, 69: 1.0, 518: 0.0, 776: 1.0, 0: 1.0, 121: 0.8454002614277645, 126: 0.9776215049020163, 172: 0.0, 245: 1.0, 407: 0.5557967177324361, 688: 0.0, 740: 1.0, 745: 0.1661039103340105, 787: 0.0, 878: 0.28148100642740914}",30,single,m,straight,athletic,,socially,,working on ph.d program,other,70.0,20000,student,,,,no,english,Linear Classifiers/699.joblib
Kalina Jacobah,"{94: 0.46351961095642447, 707: 0.25412327321535655, 717: 1.0, 850: 0.12021976839416781, 182: 0.7246496811828257, 172: 1.0, 892: 0.23912943176954904, 619: 0.3163516154233468, 718: 0.17759719317094247, 711: 0.4594241408452192, 213: 0.25126754478077196, 269: 0.15594348903019417, 204: 0.3758822859796952, 67: 0.14829990445477903, 980: 0.3001771961886175, 150: 0.5301260751354967, 670: 0.04184599802991806, 61: 0.11080309212970885, 71: 0.6851990658136368, 189: 0.2630658176083115, 211: 0.4420735985971954, 353: 0.3463839356123647, 384: 0.7565563404580774, 464: 0.4167344359074582, 553: 0.52646229570493, 692: 0.38876278992442914, 961: 0.0, 965: 0.0}",27,single,f,straight,average,,,,,white,69.0,-1,medicine / health,,likes dogs and has cats,,,"english, spanish (poorly)",Linear Classifiers/70.joblib
Cherilyn Prober,"{738: 0.040921839955071704, 880: 1.0, 91: 0.3880518956891832, 610: 0.0, 661: 0.7898066523805465, 913: 0.6666189374481233, 836: 0.1289630264278916, 685: 1.0, 723: 0.0, 932: 0.1989146848832375, 866: 0.17548108994759204, 861: 0.7640524644555766, 38: 1.0, 54: 1.0, 88: 0.6935629723520922, 130: 0.0, 204: 0.0, 211: 0.27752327416932765, 221: 0.8843288005486043, 453: 1.0, 510: 0.9485045560245928, 624: 0.554516351955666, 666: 0.0, 676: 0.4044163980695581, 767: 0.9412572558885803, 793: 0.16585965159648453, 849: 0.0, 998: 0.18464942380575433}",36,single,m,straight,average,strictly anything,socially,,graduated from college/university,white,67.0,-1,science / tech / engineering,,likes dogs,judaism and laughing about it,no,"english (fluently), russian (fluently), french (poorly)",Linear Classifiers/189.joblib
Evita Elephus,"{735: 0.0, 810: 0.0, 228: 0.4743486535812522, 348: 0.0, 365: 1.0, 388: 0.9289812864943912, 391: 1.0, 539: 0.9000656676537044, 553: 1.0, 573: 0.0, 743: 1.0, 747: 0.6521060967693533, 912: 0.8236960054297935, 916: 1.0, 955: 0.7054043055280097}",29,single,m,straight,thin,mostly anything,socially,never,,asian,64.0,-1,computer / hardware / software,"doesn't have kids, but might want them",likes dogs,,no,"english, chinese",Linear Classifiers/988.joblib
Coral Ilka,"{440: 0.0, 0: 0.2456369242543106, 848: 0.0, 836: 0.008865674662941192, 190: 0.1861587221513783, 690: 1.0, 285: 0.6800080350357594, 69: 1.0, 355: 0.2377431316560541, 575: 1.0, 402: 1.0, 334: 0.4654324297224013, 759: 0.41056654718497954, 41: 0.0, 273: 0.0, 940: 0.46957368148647705, 568: 0.9116312220343119, 457: 0.44952836050937073, 281: 0.5700712857299264, 398: 0.6619985609913956, 869: 0.20136776986312643, 70: 0.0, 171: 0.017807965868728237, 201: 0.3122592665457362, 233: 1.0, 259: 0.43369449567954277, 376: 0.0, 439: 0.6612032829770882, 512: 0.02349445154923202, 546: 1.0, 607: 1.0, 714: 0.0, 761: 0.4229008905573002, 768: 0.0, 778: 1.0, 910: 0.0}",39,single,m,straight,fit,mostly anything,socially,never,graduated from college/university,white,68.0,150000,law / legal services,,likes dogs and dislikes cats,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers/4.joblib
Claresta Donoghue,"{298: 0.1647280367237437, 214: 0.036972166308203436, 963: 0.6282337457384566, 870: 0.41168646285665567, 57: 0.33784014835989673, 601: 0.0, 882: 0.0, 94: 1.0, 868: 0.0, 788: 0.0, 622: 1.0, 81: 1.0, 134: 0.08214408835427733, 165: 0.0, 228: 0.7805204876028103, 289: 1.0, 328: 0.48950238537519714, 374: 0.5880448587839594, 444: 0.8028169556410016, 505: 0.10774333043255946, 683: 0.024024629632328653, 734: 1.0, 848: 0.37954995418359716, 918: 1.0}",32,single,m,gay,thin,,often,never,graduated from college/university,white,73.0,30000,other,,likes dogs and has cats,other but not too serious about it,yes,"english (fluently), spanish (okay)",Linear Classifiers/75.joblib
Lanna Gusella,"{284: 1.0, 609: 1.0, 94: 1.0, 43: 1.0, 73: 0.0, 191: 1.0, 221: 0.0, 323: 0.0, 433: 1.0, 486: 0.0, 571: 0.0, 730: 0.0, 955: 0.0, 988: 1.0, 998: 1.0}",33,single,f,straight,fit,,socially,never,graduated from masters program,white,66.0,-1,medicine / health,,,,no,english (fluently),Linear Classifiers/66.joblib
Claudina Thornburg,"{576: 1.0, 50: 0.059635711122879353, 81: 0.30647783313352983, 201: 1.0, 258: 0.9796995806325777, 282: 1.0, 317: 0.7012348875560388, 323: 0.48064678511918935, 332: 1.0, 459: 0.4416083071990302, 698: 1.0, 862: 0.5207545506274989, 867: 0.0, 907: 0.5093751087304388}",36,seeing someone,f,straight,curvy,mostly anything,socially,never,graduated from college/university,"hispanic / latin, white",61.0,-1,,,likes dogs and likes cats,,no,"english (fluently), spanish (fluently), arabic (fluently), italian (okay), dutch (okay)",Linear Classifiers/413.joblib
Debee Sasnett,"{296: 0.8518514657722239, 7: 0.4530999628875758, 134: 0.23637497860462336, 155: 0.5025525996720808, 336: 0.48512356875054957, 642: 0.8249361345246637, 82: 1.0, 504: 0.2742677171419494, 200: 0.6709370682731655, 84: 1.0, 90: 0.4051440294582612, 195: 0.9719645622184279, 217: 0.9266485222219261, 241: 0.7368663894931988, 400: 1.0, 488: 0.9842636358562084, 633: 0.6764798344096623, 807: 1.0, 855: 0.9305462448247326, 864: 0.769337523081574, 876: 1.0}",25,single,m,straight,thin,mostly anything,socially,never,graduated from college/university,white,76.0,-1,artistic / musical / writer,,,atheism but not too serious about it,no,english,Linear Classifiers/550.joblib
Hildegaard Rocray,"{736: 0.0, 26: 0.34113308855685, 287: 0.0, 860: 0.0, 430: 1.0, 440: 0.0, 294: 0.4533126792180564, 349: 1.0, 46: 0.5928504579525669, 269: 0.0, 130: 0.4827316246055613, 652: 0.0, 396: 0.4455439612859191, 481: 1.0, 574: 0.0, 996: 0.0, 113: 0.23955635556823474, 161: 0.5167810363997862, 238: 0.0, 268: 0.0, 379: 1.0, 572: 0.0, 749: 1.0, 795: 0.0, 838: 0.2040827311274871, 843: 0.7142591733776857, 959: 1.0, 992: 0.0}",27,single,m,straight,fit,mostly anything,socially,never,graduated from masters program,white,75.0,-1,computer / hardware / software,,,agnosticism,no,"english, swedish, spanish, russian",Linear Classifiers/753.joblib
Susan Evangelia,"{640: 1.0, 898: 0.5368283943156125, 704: 0.02774031982475922, 941: 0.3064661089696683, 790: 0.0, 631: 0.8697264875068818, 174: 0.13472215887175176, 106: 1.0, 821: 0.6049530666382448, 866: 0.15233020806264808, 867: 0.8648878687930768, 682: 0.4817167737861876, 341: 0.5411396130063872, 797: 1.0, 399: 0.2504803201012482, 972: 0.5248520298770192, 512: 0.248177696280929, 684: 0.34174479267979985, 119: 0.5914903683261232, 886: 0.6943068017522842, 591: 0.14749493703613403, 282: 0.5686683393040126, 556: 0.5347753174424574, 249: 0.7225261379080798, 155: 0.39455026528940973, 191: 0.8648489946798057, 364: 0.9558219531962799, 380: 0.5598442078648755, 403: 0.0, 407: 0.22172917533322778, 411: 0.054801586905427246, 439: 0.6759344291764124, 455: 1.0, 491: 0.8265790450430948, 501: 0.0, 510: 0.876754477268368, 514: 1.0, 659: 0.0, 901: 0.8736751264150766, 911: 0.6301740147285875, 935: 0.6907387852198736}",29,single,m,straight,average,mostly anything,socially,never,graduated from college/university,white,72.0,-1,computer / hardware / software,,,,no,"english (fluently), c++ (okay)",Linear Classifiers/601.joblib
Doralynne Erlandson,"{346: 0.30632226009057995, 963: 0.0, 142: 1.0, 262: 0.8761926917695604, 666: 1.0, 651: 1.0, 403: 0.0, 990: 1.0, 871: 0.0, 65: 0.4372927218675411, 988: 0.7783359153016693, 861: 0.0, 890: 0.3088364604553391, 995: 0.0, 86: 1.0, 395: 0.33923560595033475, 510: 1.0, 555: 1.0, 26: 0.03887434815994251, 51: 0.0, 73: 0.8222119945227089, 93: 0.636166536226443, 95: 0.0, 213: 1.0, 243: 0.7270786175992958, 270: 0.17678237972004052, 366: 0.04587989415519722, 411: 0.9187641975252259, 632: 0.0, 896: 0.0, 976: 1.0, 994: 1.0}",30,single,m,straight,thin,strictly vegetarian,socially,never,working on space camp,"hispanic / latin, white",70.0,-1,other,,likes cats,agnosticism but not too serious about it,no,english,Linear Classifiers/333.joblib
Silvana Shanley,"{710: 0.0, 593: 0.5971819598316337, 744: 0.7438180738945839, 162: 0.0, 950: 0.0, 770: 0.6598765551265089, 152: 0.8363507803204531, 240: 0.3536075127640004, 403: 1.0, 826: 0.0, 17: 0.29582517156448773, 86: 1.0, 682: 0.5940003794486426, 880: 0.0, 318: 0.5429136458614181, 36: 1.0, 97: 0.0, 887: 0.0, 997: 0.6634010086368107, 869: 0.41950711739767677, 718: 0.0, 660: 0.3495925648122924, 14: 0.0, 121: 1.0, 166: 1.0, 168: 0.9288623506515901, 324: 0.9589900282098576, 368: 0.26313795037910737, 498: 0.2207976357007606, 632: 0.0, 702: 0.5318371703404257, 754: 0.1451467080314366, 810: 0.25812412453237954, 852: 0.0, 962: 0.0, 963: 0.7668441583615628}",31,single,f,straight,,,socially,never,graduated from law school,white,66.0,-1,law / legal services,,has dogs,,no,english,Linear Classifiers/166.joblib
Betta Irmine,"{825: 0.0, 326: 0.6611639436504051, 722: 0.7377248970681327, 766: 1.0, 305: 0.0, 938: 1.0, 24: 0.0, 571: 0.0, 31: 0.05787768440196572, 627: 1.0, 151: 0.46039789592956826, 611: 1.0, 585: 1.0, 264: 0.5899744684869317, 761: 0.6624151609271509, 491: 1.0, 995: 0.5829928839273526, 49: 0.5295043887702713, 68: 0.8742333237466493, 94: 0.2957565883120967, 127: 1.0, 257: 0.7628072922233295, 444: 1.0, 514: 0.0, 529: 0.1749130724068717, 588: 0.0, 723: 0.0, 730: 0.0, 739: 0.04130089249572855, 746: 0.0, 800: 0.6360188726037013, 855: 0.3161029244904423, 863: 0.0, 909: 1.0, 920: 0.0}",26,available,m,straight,fit,mostly anything,rarely,sometimes,dropped out of ph.d program,"middle eastern, white",69.0,-1,computer / hardware / software,"doesn't have kids, but wants them",likes dogs and likes cats,atheism and laughing about it,no,"english (fluently), c++ (okay), french (okay), lisp (fluently)",Linear Classifiers/512.joblib
