name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Silvana Janene,"{525: 0.937024572977533, 523: 0.43680198568153195, 907: 0.12771176914031024, 331: 1, 790: 0.7818986134333397, 729: 1, 78: 0, 75: 0.2831721814663837, 174: 0, 245: 0.8319716580623684, 690: 0.6895213058775216, 58: 0.9828875398482957, 130: 1, 954: 1, 142: 1, 570: 0.7524233824050537, 660: 0.4565248941863018, 361: 1, 604: 0, 117: 1, 295: 1, 83: 0, 316: 1, 404: 1, 431: 0, 465: 0, 474: 0, 485: 0.18277591610046606, 494: 1, 496: 1, 564: 1, 573: 1, 650: 0, 736: 1, 885: 0, 947: 0.9174158825127243, 975: 0}",40,single,f,straight,fit,mostly anything,socially,,graduated from college/university,"hispanic / latin, white",66.0,-1,banking / financial / real estate,"doesn't have kids, but wants them",likes cats,,no,"english (fluently), spanish (fluently)",Linear Classifiers/881.joblib
Gretal Wareing,"{454: 0.984180926437622, 217: 0.16879803355494172, 691: 0.42876258249150023, 471: 0.474309468476136, 890: 1, 399: 0.9741212277276743, 979: 0, 358: 0.18537154958140878, 579: 0.5792314465845827, 895: 0.5359552964647989, 462: 1, 972: 0.6722018386850799, 220: 0, 822: 0.6506428839859266, 185: 0.24618547590512918, 768: 0.4541513340179151, 702: 1, 263: 0.20393190197609457, 29: 1, 95: 0.8855287427262954, 115: 0.7193064559745705, 831: 0, 451: 1, 78: 1, 125: 0.5207780035934793, 132: 1, 134: 1, 224: 0.6132110468219363, 289: 0.9749165119608696, 453: 0.6012205532136088, 526: 1, 531: 1, 550: 0.8725881900522454, 732: 1}",29,single,m,straight,fit,strictly anything,rarely,never,graduated from college/university,white,72.0,-1,,,has dogs,christianity and somewhat serious about it,no,english,Linear Classifiers/853.joblib
Gabi Noman,"{322: 0, 463: 0.43889589797804884, 678: 0, 424: 1, 839: 0.47690105407265637, 380: 0.4466431547594407, 863: 0.4670305118026814, 937: 1, 57: 0.0017836614812507534, 67: 0.23344295532995663, 112: 1, 157: 0, 163: 1, 355: 0.5409558451176117, 378: 0.27746725216061296, 528: 0.4245479418233433, 662: 0.861096123560233, 721: 0.018827093465811018, 766: 0.2834505608159823, 774: 0, 802: 0.8530774592153691, 859: 0.6065210895335396, 874: 0.35359735722692953, 925: 1, 927: 0.622644235537924, 988: 0.9374986156482592}",31,single,m,straight,average,,socially,,graduated from college/university,white,70.0,-1,sales / marketing / biz dev,,,,no,"english, khmer",Linear Classifiers/471.joblib
Sarette Selway,"{251: 0.6759769180046362, 178: 0.009641091500371957, 179: 0, 307: 0.2381185688769749, 344: 1, 612: 0, 634: 1, 672: 0.1173074891425605, 742: 1, 861: 0.7748998685170827, 906: 0.45358724680374607, 912: 1}",36,single,m,straight,average,strictly anything,rarely,never,,white,74.0,-1,computer / hardware / software,doesn't have kids,has dogs and has cats,atheism,no,"english, c++ (poorly)",Linear Classifiers/488.joblib
Aaren Brieta,"{613: 0, 512: 0, 75: 0, 284: 1, 478: 1, 513: 1, 589: 0.8719445210074355, 609: 0.2022064259709353, 703: 1, 966: 0.4933452763218682, 946: 0.928816274151373, 873: 1, 395: 1, 164: 0, 731: 0.7137356985234078, 948: 1, 641: 0.8232454469972339, 78: 1, 396: 0, 194: 1, 0: 1, 16: 0.5243198340962323, 27: 0, 165: 0, 183: 0, 211: 0.5783354932044347, 285: 0.8378006520945078, 355: 0, 364: 0.5696164909948251, 833: 0, 840: 1, 867: 0, 900: 1, 943: 0, 944: 1, 952: 1}",26,single,m,straight,athletic,,socially,sometimes,dropped out of college/university,white,72.0,-1,computer / hardware / software,,has dogs,,no,english,Linear Classifiers/562.joblib
Chloris Schroth,"{189: 0, 984: 1, 257: 0, 766: 0.7618207920606616, 12: 1, 158: 0.317895325033438, 826: 0.8329884437377103, 917: 1, 302: 1, 129: 0.5589729346353988, 219: 1, 979: 0, 412: 0.9183526519029492, 626: 1, 993: 0.02814635854141745, 392: 1, 393: 0.9678765057608694, 471: 1, 520: 0, 771: 1, 487: 1, 106: 0.309458285760871, 122: 1, 237: 0, 314: 0.10260768060724801, 327: 0, 376: 0.4225785898156176, 414: 1, 450: 0, 456: 0, 468: 1, 539: 0, 557: 0, 559: 0, 719: 0, 791: 1, 832: 1, 914: 1, 927: 1, 952: 0}",39,single,m,straight,fit,,socially,,graduated from masters program,white,68.0,-1,other,,likes dogs and likes cats,,no,"english (fluently), spanish (poorly), other (fluently)",Linear Classifiers/455.joblib
Desirae Barbey,"{81: 0.817350814290087, 922: 1, 556: 0.6816408384565454, 489: 0.9881941692563171, 72: 0.3258187981018612, 96: 0.3967062360327711, 104: 0, 113: 0.43062349233293096, 134: 1, 323: 0, 381: 1, 382: 0.7901582465797862, 393: 0.7521631148297759, 436: 0.7714052484624482, 444: 0.3717833094767423, 503: 0.14456807357393953, 639: 0, 680: 0.8943259565092926, 729: 0.33847677838615964, 858: 0.6733964998625431, 912: 0.030547404090091157}",44,single,m,straight,fit,mostly anything,socially,,graduated from college/university,white,69.0,150000,science / tech / engineering,"doesn't have kids, but might want them",has cats,atheism and somewhat serious about it,no,"english, french (poorly)",Linear Classifiers/962.joblib
Joane Halla,"{860: 0.525046650818382, 661: 0.7255597801701335, 550: 0.030000000014055672, 333: 0, 665: 0, 884: 0.3301626256461514, 558: 0.21560879341877204, 470: 1, 283: 0.21308328697333856, 119: 0, 839: 0.5563059041520972, 211: 0, 141: 1, 148: 0, 386: 0, 440: 0.6069039736929334, 487: 0.020767667693919023, 498: 0, 570: 0, 604: 0, 626: 0.32798596769566757, 658: 0, 726: 0, 756: 0, 832: 0, 976: 0.1533831148679088, 989: 0, 998: 0.006492034872021435}",48,single,f,straight,curvy,mostly anything,socially,,college/university,white,65.0,-1,medicine / health,doesn't have kids,likes dogs,other,no,english,Linear Classifiers/885.joblib
Merrie Lalitta,"{593: 0.4680398152546146, 929: 1, 82: 0, 238: 1, 962: 0.6628488867267515, 380: 0.22703317300955383, 282: 0.5515292828335236, 305: 0.1684843512395604, 66: 1, 472: 0.15660279535337507, 588: 1, 290: 1, 610: 0.7619266734373267, 592: 0.16438496555185855, 40: 0.8922184972997962, 167: 0, 354: 0.6300063638497253, 455: 1, 459: 0.952375039303988, 464: 0.37699942872566483, 484: 1, 729: 0.2788627029861632, 782: 0, 815: 0.23049212296659594, 894: 0.06917823446285043}",35,available,f,straight,average,mostly anything,socially,never,college/university,white,71.0,-1,science / tech / engineering,"doesn't have kids, and doesn't want any",,atheism but not too serious about it,no,"english (fluently), french (okay), dutch (poorly)",Linear Classifiers/570.joblib
Letizia Ader,"{457: 0.18152731152322854, 883: 1, 691: 0.06891166639739055, 498: 0.20739663309867906, 361: 0.2713075994994959, 92: 1, 59: 0.8305501948987287, 63: 0.1302575409571668, 129: 0.4506419938131204, 216: 0, 476: 0.005769990630129396, 533: 0, 638: 0.24386512622288747, 764: 0.21667639187856091, 855: 0, 896: 1, 905: 1, 993: 0.930754894442538}",28,single,f,bisexual,a little extra,,socially,,graduated from college/university,white,64.0,-1,other,,likes dogs and likes cats,atheism and laughing about it,no,english (fluently),Linear Classifiers/794.joblib
Emilia Callista,"{376: 0.5054752787658785, 684: 0.07327596476776854, 530: 1, 679: 0.9095595953140236, 292: 0, 743: 0, 826: 1, 543: 0.6876765857296032, 897: 1, 53: 0.5647925715965947, 285: 0.4629696255422573, 484: 0.879535623967584, 503: 0.8479672814282608, 541: 0.8743162439690675, 591: 0, 873: 0}",30,single,f,straight,,strictly anything,socially,,graduated from college/university,"white, other",72.0,-1,artistic / musical / writer,,,,,"english, spanish (okay), italian (poorly)",Linear Classifiers/815.joblib
Blondelle Valoniah,"{809: 0.18246395311708774, 173: 0.319904346556358, 901: 0, 637: 0.28741886740190203, 426: 0, 403: 0, 380: 0.7664711119379657, 590: 0, 281: 1, 536: 1, 985: 0.6397045773490557, 334: 0, 34: 1, 101: 1, 163: 0.12607762199477257, 219: 0, 247: 0.20591360352063326, 266: 0.6024898714736668, 354: 1, 397: 0.5069901597439141, 575: 1, 595: 1, 714: 0, 790: 1, 880: 0, 944: 0.3642884884018507, 951: 1}",25,single,m,straight,athletic,,often,never,graduated from college/university,white,70.0,100000,science / tech / engineering,,,,no,"english, french (okay)",Linear Classifiers/498.joblib
Jany Craggie,"{988: 0.5030441338815539, 928: 0, 426: 0, 272: 1, 282: 0, 64: 0.09289190941907677, 515: 0.8127437144060581, 531: 1, 186: 0, 53: 0.8459096051339641, 243: 0.6899127137839498, 631: 0, 906: 0, 233: 1, 894: 0, 826: 0, 508: 0.8709188674386183, 774: 0, 476: 0.6208480091220077, 632: 0.37307238341897175, 128: 0, 102: 1, 92: 1, 269: 0, 270: 0, 292: 0, 301: 1, 757: 0.5188415368508625, 942: 0.8949346117759758}",30,single,m,straight,athletic,,socially,,working on ph.d program,other,70.0,20000,student,,,,no,english,Linear Classifiers/701.joblib
Kalina Jacobah,"{140: 0, 161: 0.5094679538404261, 247: 0, 317: 0, 381: 0, 464: 0.5548003581662666, 550: 1, 618: 0, 687: 0.7464001623033312, 722: 1, 769: 1, 827: 0.6391444548492684, 855: 1}",27,single,f,straight,average,,,,,white,69.0,-1,medicine / health,,likes dogs and has cats,,,"english, spanish (poorly)",Linear Classifiers/833.joblib
Cherilyn Prober,"{673: 1, 305: 0.9767105065181774, 76: 0.3475208614993388, 219: 0.9363081182627404, 278: 1, 555: 0.23151755250679606, 495: 0.47034585075344104, 493: 0.19404186631017772, 723: 1, 854: 0.3640627719397589, 850: 0.6606495144364377, 329: 0.6396274342779726, 705: 0.8673393057891765, 174: 1, 290: 0.7643653783139506, 633: 0.7458109142636893, 9: 0.3345351100108189, 284: 1, 524: 0.49641941613790586, 562: 0, 566: 0.6201108446134231, 591: 1, 626: 1, 832: 0, 899: 0.4114824539396995}",36,single,m,straight,average,strictly anything,socially,,graduated from college/university,white,67.0,-1,science / tech / engineering,,likes dogs,judaism and laughing about it,no,"english (fluently), russian (fluently), french (poorly)",Linear Classifiers/803.joblib
Evita Elephus,"{932: 0, 399: 1, 916: 0, 677: 0, 499: 0, 251: 0.5558560528187702, 839: 1, 258: 0, 208: 0, 57: 0, 69: 0, 87: 1, 156: 1, 245: 1, 266: 0.8946419620724093, 277: 0.2858384846185089, 319: 1, 417: 1, 443: 1, 709: 1, 782: 0, 885: 0.3198681279369948, 946: 0}",29,single,m,straight,thin,mostly anything,socially,never,,asian,64.0,-1,computer / hardware / software,"doesn't have kids, but might want them",likes dogs,,no,"english, chinese",Linear Classifiers/951.joblib
Coral Ilka,"{496: 1, 144: 0.7259977394156527, 384: 0.4659825531555324, 75: 0.10569125279865332, 98: 0.37367007396980423, 248: 0, 417: 1, 578: 0, 594: 1, 648: 0, 684: 1, 723: 1, 898: 0, 953: 0}",39,single,m,straight,fit,mostly anything,socially,never,graduated from college/university,white,68.0,150000,law / legal services,,likes dogs and dislikes cats,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers/728.joblib
Claresta Donoghue,"{258: 0.7258107600508671, 991: 0.9511600054476508, 174: 0.5701856076455876, 323: 0.5659162000951056, 871: 0, 243: 0, 231: 0.7943560904737315, 663: 0.06997297124771173, 288: 0.44758389853971436, 444: 0.4930126232223174, 273: 0.4623390138861035, 564: 0.3192036578515713, 555: 0.049168392686265494, 492: 0.17497210280480935, 287: 0.6010849449939637, 482: 0.43111210131073535, 224: 0.5525729109006097, 775: 0.7780464565419009, 223: 0.47751807830111065, 916: 0.2828660416197009, 847: 0, 311: 0, 429: 0.4445564260971628, 20: 0.608604869861243, 110: 0, 118: 0.4877462109034259, 157: 0.9305426361539406, 158: 0.7164199887937884, 295: 0.5658494263027954, 350: 0.14129108377607147, 386: 0.2972939176437099, 426: 0.15495899433211302, 529: 0.5598218474139267, 533: 0.24683592683559258, 542: 0, 562: 0, 673: 0.2821287504691439, 730: 0.11603869707690384, 863: 0.4648384786597561, 903: 0.7099648617454561, 989: 0.24581547832211337}",32,single,m,gay,thin,,often,never,graduated from college/university,white,73.0,30000,other,,likes dogs and has cats,other but not too serious about it,yes,"english (fluently), spanish (okay)",Linear Classifiers/715.joblib
Lanna Gusella,"{665: 0, 817: 0.5609899952621191, 254: 0.5687838901542825, 280: 1, 843: 0, 220: 1, 81: 0.08950907828520904, 245: 0.5458292117813528, 294: 1, 303: 0.2786965218520585, 313: 1, 449: 0, 587: 0, 750: 0, 916: 0.3871352446818399, 972: 0.16388523848258352}",33,single,f,straight,fit,,socially,never,graduated from masters program,white,66.0,-1,medicine / health,,,,no,english (fluently),Linear Classifiers/621.joblib
Claudina Thornburg,"{793: 0.22459159559620678, 987: 0.013906498712342508, 340: 0.9680211602850877, 762: 0.6001591996185078, 908: 0.6831929893642841, 734: 0.4404914017913022, 294: 0, 29: 0.3426894929732318, 68: 0.017054981553797255, 138: 0, 575: 0.12016445431954548, 605: 1, 615: 0.4558079923567022, 622: 0.39772200685941606, 742: 0.47015830752875476, 749: 0.3130342734257727, 811: 0.4240346176387255, 848: 0.24229024067706995, 890: 0.5686830112152759, 891: 0.6776381892018482, 986: 0.2377578166331631}",36,seeing someone,f,straight,curvy,mostly anything,socially,never,graduated from college/university,"hispanic / latin, white",61.0,-1,,,likes dogs and likes cats,,no,"english (fluently), spanish (fluently), arabic (fluently), italian (okay), dutch (okay)",Linear Classifiers/510.joblib
Debee Sasnett,"{383: 0, 455: 1, 933: 0, 736: 1, 821: 0, 75: 0, 483: 0, 775: 1, 965: 0, 844: 0, 998: 1, 523: 0.725965343699567, 361: 0.8433011381663675, 436: 1, 109: 0.27530219621920615, 240: 0.2392123826979109, 441: 0, 511: 1, 622: 0, 740: 0.13012111210868404, 777: 1, 784: 0, 928: 0.8646772978781172}",25,single,m,straight,thin,mostly anything,socially,never,graduated from college/university,white,76.0,-1,artistic / musical / writer,,,atheism but not too serious about it,no,english,Linear Classifiers/36.joblib
Hildegaard Rocray,"{987: 0, 989: 1, 125: 0.7193453407155102, 83: 0.41379313257426054, 455: 1, 244: 1, 807: 1, 275: 1, 747: 0, 28: 0, 338: 0.6552613878975664, 878: 0, 352: 0, 582: 0, 266: 0, 994: 1, 477: 0, 120: 0, 556: 0, 256: 0, 921: 0, 118: 0, 516: 0.09207131483288267, 10: 0, 15: 0.08300163793593773, 124: 0, 153: 0, 265: 1, 453: 0.5112741561096166, 534: 0, 587: 1, 687: 0, 760: 1, 798: 0, 825: 0, 827: 0, 899: 0, 972: 0}",27,single,m,straight,fit,mostly anything,socially,never,graduated from masters program,white,75.0,-1,computer / hardware / software,,,agnosticism,no,"english, swedish, spanish, russian",Linear Classifiers/682.joblib
Susan Evangelia,"{525: 0.5578142743806289, 760: 0.1649948396836023, 3: 0, 492: 0.15938312153184375, 702: 0, 228: 0.8970183900944786, 517: 0, 472: 0.8371332062391881, 343: 0.5937824049526688, 307: 0.7724233238413412, 858: 0, 191: 0.6400023393086496, 243: 1, 284: 0, 286: 0, 635: 0.8062845656536579, 843: 0.2405600645794661, 887: 0.3159348258057655, 925: 1, 959: 0}",29,single,m,straight,average,mostly anything,socially,never,graduated from college/university,white,72.0,-1,computer / hardware / software,,,,no,"english (fluently), c++ (okay)",Linear Classifiers/779.joblib
Doralynne Erlandson,"{344: 0.43108600896917926, 698: 0.710481058019635, 712: 0, 218: 0, 301: 0, 132: 0.9651066994383597, 164: 0, 274: 1, 350: 0, 389: 0.7107681101973933, 590: 0, 710: 0.44554139732881737, 732: 0.7830202082667124}",30,single,m,straight,thin,strictly vegetarian,socially,never,working on space camp,"hispanic / latin, white",70.0,-1,other,,likes cats,agnosticism but not too serious about it,no,english,Linear Classifiers/780.joblib
Silvana Shanley,"{251: 0.5063197442042098, 119: 0, 319: 0.3306886154014217, 613: 0.6686323724898267, 962: 0, 611: 0.6924076703082545, 318: 0, 451: 0.6145830148804432, 254: 0.6440376301040676, 503: 0.49011642937804645, 242: 1, 505: 0, 225: 0.7809624506470332, 250: 0.033688083384689094, 674: 0, 681: 0.6152435072213795, 695: 0, 726: 1, 785: 0.6664007167341457, 900: 1, 934: 1, 936: 0.5475454502666945, 963: 0.6504946301380539}",31,single,f,straight,,,socially,never,graduated from law school,white,66.0,-1,law / legal services,,has dogs,,no,english,Linear Classifiers/321.joblib
Betta Irmine,"{100: 1, 610: 0, 175: 0, 116: 0, 518: 0.7835843508687983, 56: 0.4653618531904069, 123: 0, 290: 0.949114318357914, 272: 0.5160344476184573, 834: 0, 55: 0, 923: 0.34632355357393685, 411: 1, 643: 0.19967862009129078, 497: 0, 32: 1, 587: 0, 680: 1, 576: 0.5749422403443827, 473: 0, 721: 0.5737655409543567, 794: 0, 296: 1, 78: 0.8033703513915462, 310: 1, 408: 0, 420: 1, 751: 0, 804: 0, 924: 0.6247296743585409, 951: 0.14499415620035627, 979: 0.9599315898147669}",26,available,m,straight,fit,mostly anything,rarely,sometimes,dropped out of ph.d program,"middle eastern, white",69.0,-1,computer / hardware / software,"doesn't have kids, but wants them",likes dogs and likes cats,atheism and laughing about it,no,"english (fluently), c++ (okay), french (okay), lisp (fluently)",Linear Classifiers/847.joblib
Angelique Zeeba,"{232: 0.8503155660046368, 485: 1, 24: 1, 524: 0.6682694279129409, 568: 1, 459: 0.6184858406977294, 363: 0.9080026452378781, 734: 0.8596274449080824, 295: 1, 243: 0.6354504400932743, 845: 0.4335611412978805, 893: 0.9166268512738633, 774: 0.8168525506679709, 5: 0.9701208678113946, 310: 0.14795401600749125, 414: 0.5303080340714713, 490: 0.9889481034102486, 531: 1, 544: 0.6370529339220186, 591: 1, 728: 0.9106872161699289, 804: 1, 840: 0}",24,single,f,straight,athletic,anything,socially,never,graduated from college/university,white,63.0,-1,science / tech / engineering,doesn't have kids,likes dogs,,no,"english (fluently), spanish (poorly)",Linear Classifiers/347.joblib
Kalina Jena,"{657: 0.014293021769101522, 988: 0.10788371432309152, 240: 0.9138051625028212, 46: 0.3188319010259908, 263: 0.8667904578431143, 373: 0.32903359121180986, 411: 0.4521538836278973, 526: 0.38240628946617483, 573: 1, 575: 0.06827400648135384, 721: 0.5830193649785078, 730: 1, 742: 0.9546940344355328, 758: 0, 956: 0.16811466600512515, 962: 0.10166345346937455}",34,single,m,straight,athletic,strictly anything,socially,never,,white,66.0,-1,student,,likes dogs and likes cats,agnosticism,no,english (fluently),Linear Classifiers/389.joblib
Bertine Constancy,"{889: 0.0994133878649428, 784: 0.0802752696525626, 768: 0.709552801477831, 269: 0.790329568417677, 566: 0, 642: 0.758444630102393, 71: 1, 191: 0, 230: 1, 236: 0, 300: 0, 307: 0.22907773226134331, 377: 0.1609771289704438, 408: 0, 459: 0, 524: 0.036029719943457605, 527: 0.014797419699024816, 631: 0.7376099186763694, 786: 0, 795: 0}",24,single,m,straight,average,strictly vegetarian,very often,sometimes,graduated from college/university,white,68.0,30000,artistic / musical / writer,"doesn't have kids, and doesn't want any",likes dogs and likes cats,atheism and very serious about it,when drinking,"english (fluently), french (poorly), spanish (poorly)",Linear Classifiers/576.joblib
Kenna Uund,"{424: 0.5766021768368643, 7: 0.3370871938577513, 26: 0.23165104119303437, 53: 0.9816557073848302, 120: 0.05764829467163546, 228: 0.6709573577296111, 271: 0, 309: 0.12624875771342925, 355: 0.8985054222381305, 749: 0.36582643923123326, 957: 0.7928876747545253, 989: 0.6405101705753132}",27,single,m,straight,athletic,mostly other,socially,never,graduated from college/university,other,73.0,-1,science / tech / engineering,doesn't have kids,,other,no,"english, turkish (fluently), italian (okay)",Linear Classifiers/60.joblib
Charlena Yoko,"{811: 1, 52: 0.34303715187500483, 155: 0.6022176299952084, 180: 0.700714154680043, 206: 0.7097717697071109, 303: 0, 335: 1, 390: 0, 401: 0, 536: 0.7092274781570622, 574: 0, 614: 0.2743363017694218, 631: 0.5200000000023923, 674: 1, 858: 0.9128050963310681, 906: 0.7591686047373534, 998: 0.9732273726971172}",22,single,m,straight,,mostly vegetarian,socially,sometimes,graduated from masters program,white,73.0,100000,,,,atheism but not too serious about it,no,"english (fluently), spanish (fluently), french (poorly), korean (poorly)",Linear Classifiers/26.joblib
Sidoney Haymes,"{686: 1, 49: 1, 59: 1, 80: 1, 378: 0.4234894995860081, 403: 1, 408: 0, 703: 1, 833: 0, 925: 1, 927: 1, 960: 1, 979: 1, 985: 0.7949846032386887}",29,single,f,straight,full figured,,rarely,never,graduated from college/university,white,64.0,-1,entertainment / media,,has dogs,other,when drinking,english,Linear Classifiers/222.joblib
Karolina MacIntosh,"{608: 0.17500980205538497, 879: 0.6595694237606775, 390: 0.6851821201157371, 104: 0.6567546250406195, 574: 0.3968905334827344, 960: 0.5662527521127663, 636: 1, 372: 0.10467252052733045, 754: 0, 25: 1, 54: 1, 975: 0.4049489375293991, 346: 0.9194419386172719, 299: 0.3152440212075902, 416: 0.6432144790904015, 66: 0.5322204709844431, 318: 0.7396975630394707, 285: 1, 851: 0, 561: 0.9010342324911846, 758: 1, 607: 0.1359845079716271, 163: 0.11115179350663684, 178: 1, 519: 0, 694: 0.17313096258529015, 845: 0.4375224725812874}",23,single,f,straight,fit,,socially,never,graduated from college/university,white,68.0,-1,sales / marketing / biz dev,,,,,"english, polish (fluently), spanish (poorly)",Linear Classifiers/250.joblib
Briney Yuille,"{285: 0, 636: 0, 879: 0.9670397557300058, 768: 1, 282: 0.20823859823667845, 812: 0.14680683070120804, 467: 0.23617844210279015, 481: 0.35912829554106984, 10: 1, 938: 0.819174955613717, 274: 0.8556256094007987, 684: 0.6227391209528287, 895: 1, 805: 1, 843: 0.3385998748121394, 85: 1, 693: 0.6348575053287432, 378: 0.39124745069461364, 959: 0.16500789873544158, 501: 1, 643: 0.7042479373442528, 435: 1, 140: 0.6835948799992629, 303: 0.5340414276272544, 440: 0.9303445274647922, 694: 1, 723: 0.37881083293269124, 748: 0.6212824101361144, 933: 0.8648088457024495}",22,single,m,straight,athletic,anything,socially,never,,white,68.0,-1,,,,,no,"english (fluently), french (fluently), german (okay)",Linear Classifiers/856.joblib
Alleen Naashom,"{785: 0.49046514802886954, 441: 0, 218: 0.5902728641229071, 603: 0, 162: 0, 463: 0.8339754556014114, 719: 0.21561775809609074, 572: 0, 649: 1, 9: 0, 257: 0, 291: 0, 420: 1, 453: 0.6090709166583981, 641: 1, 648: 0, 930: 1, 967: 0.821650633383431}",21,single,f,bisexual,skinny,anything,socially,never,working on college/university,black,67.0,-1,other,,likes dogs and likes cats,agnosticism,no,english,Linear Classifiers/979.joblib
Sophia Ardra,"{378: 0.8409622864469116, 467: 1, 513: 0.8395518050622298, 18: 0.6765696395183802, 243: 0, 291: 0.5298702133465151, 292: 0.2220549615269629, 335: 0.6882676098516965, 396: 0.4262151053648131, 414: 0.27192580636814645, 425: 1, 534: 0.6551935991496896, 561: 0.1990218185407826, 641: 0, 668: 0, 924: 1, 978: 1}",25,single,m,straight,athletic,mostly anything,socially,never,working on masters program,asian,67.0,100000,computer / hardware / software,doesn't have kids,likes dogs and likes cats,,no,english (fluently),Linear Classifiers/829.joblib
Jaclyn Fink,"{478: 1, 881: 0.8853394939063621, 164: 0.6577210557614963, 879: 1, 506: 0.5139716268119061, 891: 0.2699765830279608, 941: 1, 187: 1, 714: 0, 520: 0.5154232462946498, 310: 0, 432: 0, 973: 0.01886762269279263, 566: 0.15047759220406398, 537: 1, 811: 1, 29: 0.51716709386573, 741: 0, 739: 1, 767: 1, 790: 0.2139325297283836, 328: 0, 724: 1, 40: 0, 791: 0, 62: 0.5229464492690781, 109: 1, 158: 0, 319: 0.7724106394457442, 397: 0.09905645696467236, 452: 0.02161126379045175, 558: 0, 740: 0}",32,single,m,straight,athletic,mostly vegetarian,socially,sometimes,working on ph.d program,white,70.0,-1,science / tech / engineering,,likes dogs and likes cats,agnosticism and laughing about it,when drinking,"english (fluently), spanish (okay)",Linear Classifiers/246.joblib
Ezmeralda Corilla,"{813: 0.5192398419294966, 566: 0.8652267691802535, 279: 0, 585: 1, 675: 0.4197669685844536, 177: 0, 519: 0.6280196101430757, 677: 0.7435468347292415, 592: 0.07638273809322005, 88: 0, 81: 0.5578728003272735, 383: 1, 3: 1, 953: 0, 259: 0, 350: 0.8002373971573178, 112: 0.35898014301724945, 183: 0, 307: 0.3387248846368136, 422: 1, 438: 0, 560: 0.7514051671373574, 602: 1, 787: 0.6655668454855448, 862: 1, 952: 0.543340723932487}",32,single,f,straight,thin,anything,socially,never,graduated from college/university,white,63.0,50000,medicine / health,,,agnosticism,no,english,Linear Classifiers/116.joblib
Benita Chaing,"{260: 0, 554: 0.8810040998735644, 235: 0.8898950685603175, 397: 0.2449209205821301, 201: 0.39389972425930253, 800: 0.18240775343688398, 928: 1, 646: 0.563863938776274, 126: 0.555730751769028, 421: 0.9334998243409185, 828: 0.7762737765819576, 502: 0, 95: 0.9552815901400535, 155: 0, 161: 0.8968539890718574, 309: 0.5963788774986867, 366: 0, 444: 0.36801917581679433, 477: 0, 505: 1, 545: 0.7058746919437944, 585: 0.13443207755016573, 688: 0.5667666876038542, 699: 0, 821: 0.5934459736208026, 833: 0.22403561213448064, 873: 0.8554992613317758, 874: 0.1267037930699253, 877: 0.07647103826101986, 886: 1}",28,single,m,straight,skinny,mostly anything,socially,,graduated from college/university,white,72.0,-1,science / tech / engineering,,likes dogs and has cats,atheism but not too serious about it,no,english,Linear Classifiers/745.joblib
Consuela Robertson,"{288: 1, 852: 1, 44: 1, 973: 1, 304: 1, 730: 1, 649: 0, 471: 1, 753: 0, 161: 1, 245: 1, 368: 0, 556: 1, 705: 0, 56: 0, 65: 1, 84: 1, 212: 0, 261: 1, 338: 1, 386: 0, 481: 0, 489: 0, 493: 1, 524: 0, 692: 0.4013521282070993, 715: 0}",30,single,m,straight,average,mostly other,not at all,never,,other,72.0,-1,other,has a kid,has dogs,,,"english (okay), italian (poorly), latvian (poorly), spanish (poorly)",Linear Classifiers/585.joblib
Florie Chapland,"{716: 0, 434: 1, 220: 0.22787318399034762, 311: 0.45448824490929685, 328: 1, 378: 0.8723535653793781, 406: 1, 476: 1, 487: 0, 543: 0.24678525153746955, 689: 0.6337716384894536, 699: 0.02115793379767017, 730: 0.10509391733211437, 732: 1, 877: 0, 945: 0, 978: 0.6063232737561628}",26,single,m,straight,average,mostly anything,socially,never,graduated from masters program,asian,67.0,-1,banking / financial / real estate,,,catholicism but not too serious about it,no,"english (fluently), vietnamese (fluently)",Linear Classifiers/463.joblib
Babita Loeb,"{464: 1, 643: 1, 340: 0.46323308171884925, 552: 0.7236466944522482, 256: 1, 143: 0.4055489452060028, 268: 0.6170543642762443, 279: 1, 309: 0.866240909746677, 392: 0.5008282141547129, 542: 0.8197339830682941, 551: 1, 558: 0.7407339737854906, 595: 0.6719289696569164, 705: 0.8491235640898411, 721: 0.24764502021216916, 973: 0.5430807486928746}",21,single,f,straight,curvy,mostly vegetarian,often,sometimes,working on college/university,native american,66.0,-1,student,,likes dogs and likes cats,,sometimes,"english (fluently), french (okay), arabic (poorly), spanish (okay), latin (poorly)",Linear Classifiers/356.joblib
Jan Tryck,"{947: 0.452506222243116, 180: 0.5440254309007324, 382: 0.5720965542440339, 453: 0.2843922464952353, 203: 1, 156: 0, 350: 1, 419: 0.18312048940399528, 805: 0.09947875186203703, 204: 0.18577823887186717, 404: 0.7721216103755353, 97: 1, 233: 0.515802200056612, 359: 0.7513308280016702, 539: 0, 757: 0.6456446474393243, 776: 0.948145031045228, 796: 0.018673750150417057, 850: 1, 893: 0.8154831812619703, 937: 0, 992: 0.3743204789792145}",20,single,f,straight,thin,strictly vegetarian,not at all,never,working on college/university,white,63.0,-1,,,,,,english (fluently),Linear Classifiers/51.joblib
