name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Dulce McCutcheon,"{45717: 0.7479721387688425, 29229: 0, 16607: 0, 21158: 0.284709579347342, 1385: 0.5745305932008016, 36409: 0, 3585: 0.5900347245989952, 49110: 0.27124484688038564, 40928: 0}",26,single,m,straight,average,,rarely,never,graduated from two-year college,asian,71.0,-1,medicine / health,,,,no,english,Linear Classifiers/15600.joblib
Ottilie Torray,"{19434: 0, 34851: 0, 13170: 0, 2789: 0, 20944: 1, 48582: 0.4011309490830186, 7130: 0, 36830: 1, 26570: 0, 27776: 1, 47281: 1, 57420: 0, 41414: 0.6598205343978556, 13114: 0, 23121: 0.9048768130874336, 3825: 0, 19081: 1}",21,single,m,straight,athletic,mostly kosher,rarely,never,working on college/university,black,66.0,40000,artistic / musical / writer,"doesn't have kids, but might want them",likes dogs and likes cats,christianity and very serious about it,sometimes,"english (fluently), spanish (poorly), portuguese (poorly)",Linear Classifiers/46597.joblib
Kaja Chapland,"{52316: 0.22048901366946705, 22700: 0.06531655887108956, 48748: 0.10438670534239636, 43437: 0.46177936902588135, 30954: 0, 44321: 0.9809825123245939, 39006: 0.8928827993493451, 33168: 0.21726232712359295, 28372: 0.937667448662908, 54916: 0.3516945188764731, 58697: 0.5951229374135747, 53691: 0.14014787230971404, 32530: 0.8189292017466991, 53093: 0.7595454207679371, 12053: 0.744538345934231, 12921: 0.6020040176945902, 955: 0.5643741511331055, 30475: 0, 12045: 0, 46777: 0, 28727: 0.5515595058768104}",38,single,m,straight,overweight,mostly anything,rarely,never,,white,74.0,30000,banking / financial / real estate,"doesn't have kids, but wants them",likes dogs and likes cats,christianity but not too serious about it,no,english (fluently),Linear Classifiers/12684.joblib
Shaylyn Yate,"{31858: 1, 13466: 1, 2731: 1, 12257: 0, 54838: 1, 33585: 1, 737: 0.6119375055728398, 22932: 0.267098402563537, 18205: 0.205162374942649, 42183: 1, 17589: 1, 10211: 0.9353285291559423, 52836: 0, 59233: 0.18169277385042548, 49605: 0, 38877: 1, 39319: 1, 4076: 0.35118878815423216, 40316: 1, 39930: 1, 29150: 1}",31,single,m,straight,athletic,mostly vegan,desperately,sometimes,graduated from two-year college,"native american, white",69.0,-1,science / tech / engineering,"doesn't have kids, but might want them",likes dogs and likes cats,other and somewhat serious about it,no,"english, spanish (poorly)",Linear Classifiers/58068.joblib
Veda Rolf,"{54239: 0.37070199061579334, 28881: 1, 20817: 0.4121575801817139, 47946: 0.9700503802627063, 57660: 0.6035865978560331, 52415: 0.35087284469006974, 38620: 1, 30385: 0, 3255: 0.7613275696639668, 14936: 0.14064263296750878, 43720: 0, 38856: 0.691533240295009, 57713: 0.21699904257047065, 55819: 0, 3292: 0.05045483388905847, 19020: 0, 24524: 0.4852136355490977, 37683: 0.7116119892553612}",21,single,f,straight,fit,strictly vegetarian,socially,never,graduated from college/university,,67.0,20000,education / academia,doesn't want kids,likes dogs and has cats,agnosticism but not too serious about it,no,"english (fluently), french (fluently), spanish (okay), greek (okay), italian (poorly)",Linear Classifiers/12415.joblib
Ardenia Llovera,"{14398: 1, 17484: 1, 58219: 1, 30751: 0, 44646: 0, 54695: 0.23882191131089314, 14899: 0, 30729: 1, 4800: 0, 35884: 1, 37622: 1, 21392: 1, 9123: 0, 48346: 1, 59642: 1, 15615: 1, 40371: 0}",49,single,f,straight,,mostly vegetarian,socially,,working on college/university,white,64.0,-1,science / tech / engineering,doesn't have kids,has dogs and likes cats,other and somewhat serious about it,no,english,Linear Classifiers/26726.joblib
Aeriela Lemuela,"{26130: 0.9594387996736344, 19933: 0, 40210: 1, 5294: 0.4501788975098133, 41146: 1, 4026: 0.8218170494409627}",19,single,m,straight,fit,,,never,,white,73.0,-1,,,,,,english,Linear Classifiers/23211.joblib
Zondra Sammons,"{31845: 1, 47341: 0, 44276: 1}",23,single,m,straight,average,,socially,never,working on college/university,"middle eastern, white",69.0,-1,other,,,other but not too serious about it,sometimes,"english (fluently), arabic (fluently), chinese (poorly)",Linear Classifiers/15186.joblib
Cathie Alisia,"{212: 0, 253: 1, 50465: 0.9363952635275432, 10393: 0.036047562154660096, 20268: 1, 41237: 0.2666208667218568, 43267: 0.6402256632171539, 5674: 0.7185910864526, 26512: 1, 55426: 0.2825535969516648, 37094: 0.9071498216626852, 29323: 1, 52115: 0, 49482: 1, 20455: 0, 14703: 1, 19202: 0, 30636: 0.48532790010949656, 39642: 0.7082802043230754, 56696: 1, 51178: 0.46840689865236373}",42,available,m,straight,fit,mostly anything,socially,never,working on two-year college,hispanic / latin,68.0,-1,rather not say,,,christianity but not too serious about it,no,"english (fluently), spanish (fluently), chinese (poorly)",Linear Classifiers/27768.joblib
Elvira Ardra,"{22645: 0.29730894962126797, 56628: 0, 24350: 0, 33164: 0.3883578861762036, 20801: 0.6598881511084134, 9186: 1, 19514: 0, 32082: 0, 7577: 0, 19255: 0.006577292746747787, 22360: 0, 41013: 1, 2034: 0, 36271: 0, 36093: 1, 21074: 0, 15335: 0, 52345: 0, 4422: 1, 4825: 0, 46580: 0, 20603: 0, 36931: 0, 39135: 0}",42,single,m,gay,thin,anything,socially,never,graduated from college/university,white,72.0,-1,other,,has dogs,agnosticism,no,english,Linear Classifiers/29185.joblib
Tatiania Peonir,"{14787: 0.3519171238837715, 41509: 0.6869989598267994, 56435: 0.06392654657547947, 45474: 0.10390436329738817, 25027: 0, 41195: 0.6690948332493019, 21026: 0, 42723: 0.07185770749313303}",46,single,m,gay,athletic,mostly anything,socially,never,graduated from masters program,white,68.0,-1,executive / management,doesn't want kids,likes cats,,no,english,Linear Classifiers/3810.joblib
Nadine Abram,"{26378: 1, 57094: 0, 8291: 0.5836525981156329, 55169: 0.7918459119821133, 13655: 0.41608569016441077, 57922: 0.3130721666240506, 8107: 0, 9600: 0.1798188751048233, 23769: 1, 2982: 0.4433622808843243, 25641: 0, 34757: 0, 51655: 0.3369122598449166, 41807: 0, 14511: 0, 32307: 0.7542714586519232, 37600: 1, 34142: 0.6219610550504817, 39650: 0.07131424355767857, 9468: 0.6275156836122378, 53015: 0.44882590435896796, 49405: 0.5425606159293186}",53,single,f,straight,fit,,socially,never,graduated from college/university,,68.0,-1,other,,likes cats,other,no,"english (fluently), japanese (poorly)",Linear Classifiers/43554.joblib
Tani Gillan,"{41904: 0.7034111505232925, 42140: 1, 1039: 0.022173520282317005, 36768: 0.4339497195691078, 39798: 0.8368600662638688, 39034: 0.7273814077502555, 34335: 0.43845025498684953, 10669: 0.32553686498589285, 49040: 0.47134060122764865, 5155: 0.6898529761983595, 23507: 0.5860758402705092}",51,single,f,straight,fit,,socially,never,graduated from college/university,white,68.0,-1,,doesn't have kids,likes dogs and likes cats,judaism,no,english,Linear Classifiers/55108.joblib
Jaime Ricarda,"{21567: 1, 8441: 0.8544111699182269, 42547: 0, 5206: 1, 57912: 1, 2066: 1, 23489: 0.9561548472747781, 55579: 0.2984123039644402, 8401: 0.8592656033020827, 59437: 0.16431573495621787, 27386: 1}",37,single,f,straight,fit,strictly anything,socially,never,graduated from masters program,white,64.0,-1,,,,,no,english,Linear Classifiers/32012.joblib
Lilith Ovid,"{46011: 1, 16158: 1, 4358: 1, 23433: 0.9274266626247956, 2375: 0.7596190266923122, 39613: 1, 26478: 1, 57059: 1, 9361: 0.2976362547190643, 27067: 1, 57277: 0.8630116717103569, 28585: 1, 7456: 0.5318139514078961, 18065: 1, 24201: 0.3030607926384974, 13923: 0.13727359578680343, 30698: 1, 17086: 0, 16476: 1, 36004: 0.24228050549505342, 3704: 0.7926878945641898, 11451: 0.8565712439522821, 22640: 0, 16762: 0.33143423097235747}",32,seeing someone,m,straight,fit,,socially,sometimes,graduated from college/university,"asian, white",66.0,40000,education / academia,,likes dogs and likes cats,,no,"english (fluently), japanese (fluently)",Linear Classifiers/42864.joblib
Mariele Delila,"{19435: 0.41932150689033776, 10595: 1, 15361: 0, 29672: 0.6147718299816702, 36850: 0.5993231695331751, 35507: 0.7204742347346413, 34415: 0.9735889979620853, 44030: 0, 47734: 0, 44979: 0.3905798932982387, 21239: 1, 2164: 0, 6123: 0.9402858345017853, 49484: 1, 8300: 1, 33936: 0.22811831922498005, 7450: 0.2015964373681598, 33674: 1, 49355: 0.005081651222838879, 2556: 0.6379721787047359, 22282: 0.10487419544655374, 52461: 0}",24,single,f,straight,fit,,socially,,graduated from masters program,asian,64.0,-1,,,,,,"english (fluently), korean (okay)",Linear Classifiers/31666.joblib
Micheline McCutcheon,"{48681: 1, 22931: 0.5565373696897835, 13533: 0.5484628163362386, 17933: 0.08034742502869346, 24385: 0, 27685: 0, 20039: 0, 44130: 1, 1447: 0.7517553346728171, 16213: 0.3643092745882528, 7586: 1, 2279: 0, 30509: 0.6572806702120537, 59065: 0, 10771: 1}",29,single,m,straight,a little extra,anything,socially,never,graduated from high school,hispanic / latin,72.0,50000,medicine / health,,has dogs,catholicism,no,"english (fluently), spanish (fluently)",Linear Classifiers/54321.joblib
Modestia Sheng,"{18855: 0, 53634: 0, 58681: 1, 27979: 0, 2833: 0.6878068166392283, 40906: 0}",25,single,m,straight,average,vegetarian,often,sometimes,working on ph.d program,indian,70.0,-1,student,,likes dogs and likes cats,,no,english,Linear Classifiers/40976.joblib
Lauryn Mitzi,"{35719: 0, 15397: 0.7147078615183347, 18856: 0.8901145683521943, 39632: 1, 29070: 0, 31785: 0, 56551: 0}",25,available,f,bisexual,average,mostly anything,socially,,graduated from college/university,white,65.0,60000,science / tech / engineering,,,atheism and laughing about it,no,english (fluently),Linear Classifiers/8572.joblib
Allyce Gaal,"{23119: 0.38104650574661686, 31644: 0, 41628: 0.22285608652419187, 40613: 0.3192067028704598, 37160: 0.5289205217815277, 17572: 0, 24850: 0.05835995484540113, 35596: 0.33731331984742186, 37753: 0.06544551067582705, 24947: 0.23346272782028477, 8257: 0.271604470142355, 45048: 0.9466730055489497, 4121: 0.29500406296122805, 57225: 0.8518220344850918}",23,single,m,straight,skinny,mostly anything,not at all,never,working on college/university,,67.0,-1,,,,,no,english,Linear Classifiers/6896.joblib
Paola Rurik,"{30297: 1, 11314: 0.37696068900605084, 20696: 0, 14843: 0.29158847407087407, 35044: 0.2441390192108539, 4230: 0, 27207: 1, 7747: 0.2930791428887929, 160: 0, 39226: 0.22605082511742047, 35884: 0.6869696619028218, 43785: 0.022772785120546146, 33997: 0.9851745166978798, 45504: 0, 25152: 0.21556626461872241, 33601: 0.893403120977144, 52760: 0, 48488: 0.8057012073437022, 25936: 1, 43723: 1, 4341: 0, 42973: 0.64716145553761}",35,single,m,straight,average,mostly anything,rarely,never,graduated from college/university,white,73.0,100000,science / tech / engineering,,likes dogs,christianity but not too serious about it,no,english,Linear Classifiers/48311.joblib
Marti Abram,"{20508: 1, 54120: 0, 32357: 0}",45,single,m,straight,athletic,mostly anything,often,,graduated from masters program,white,76.0,-1,executive / management,has a kid,,,no,english,Linear Classifiers/9669.joblib
Ivett Elephus,"{13204: 1, 5757: 0, 915: 0, 8048: 1, 2491: 0.4219654382875575, 11308: 0, 6995: 0.8292094108901917, 31511: 0, 23866: 1, 6265: 0}",33,single,m,gay,fit,mostly anything,socially,never,graduated from college/university,black,68.0,-1,medicine / health,,likes dogs and has cats,,no,english (fluently),Linear Classifiers/19708.joblib
Tamqrah Sothena,"{48578: 0.9475812363433049, 52439: 0.8126952899351592, 49453: 0.30854948763103596, 12346: 0, 42421: 1, 20017: 0.9267538358708647, 28110: 1, 36541: 0.45198410223170926, 43799: 0.8158415182037011, 13294: 0.5816761750996786, 12733: 0.24461728125831173, 31963: 1, 36093: 0.6158238989239981, 49979: 0.33924356775149356, 32365: 0.5348175250317633}",26,single,m,straight,athletic,,socially,never,graduated from masters program,,70.0,-1,sales / marketing / biz dev,,,,,"english, thai (fluently), korean (poorly), japanese (poorly)",Linear Classifiers/43401.joblib
Gianina Fry,"{39884: 0.054653117720545374, 43070: 0.8660231602165647, 32958: 0.8830003528867305, 13930: 0.6963007412066533}",30,single,m,straight,fit,mostly vegetarian,socially,never,graduated from college/university,white,71.0,-1,other,"doesn't have kids, and doesn't want any",likes dogs and likes cats,other,no,"english, french (poorly)",Linear Classifiers/17835.joblib
Caressa Mott,"{47690: 1, 40223: 0, 28046: 1, 47380: 1, 27686: 0.326275436820044, 27291: 0.5873368741484075, 44930: 0, 19380: 0.9484620936023997, 1933: 1, 19436: 0.19401463978567257, 36005: 1, 15731: 0, 17995: 0.898719955438894, 27561: 1, 3507: 0.9149280038482397, 53162: 0.7601253155209049}",34,single,f,straight,athletic,mostly vegetarian,often,sometimes,graduated from ph.d program,white,68.0,-1,education / academia,"doesn't have kids, but might want them",has dogs and likes cats,other,no,english,Linear Classifiers/7906.joblib
Lusa Leopold,"{36762: 0, 35177: 0.4195508721062833, 15861: 1, 34829: 0.16582082850517033, 25609: 1, 6756: 0.008265030990337152, 9291: 0.23715045456294526, 29068: 1, 599: 0, 11567: 0.5008446511202393, 15436: 1, 5401: 0.9416953967510633, 30388: 0.2853898500069505, 5990: 1, 42749: 0.6624490893143182, 12144: 0, 59654: 1, 50331: 1, 50370: 1, 46425: 1}",30,single,m,straight,thin,mostly anything,socially,never,graduated from college/university,white,70.0,-1,computer / hardware / software,,likes dogs and likes cats,atheism but not too serious about it,no,english (fluently),Linear Classifiers/32799.joblib
Desirae Melleta,"{28097: 0.5818154194727891, 36466: 1, 38649: 0, 11751: 0, 7802: 1, 33375: 1, 44584: 1, 8537: 1, 38926: 0, 21823: 0, 27212: 0, 35121: 1, 52142: 0, 47279: 0.7195659304616364, 23152: 1, 37596: 1, 38318: 1, 52544: 1, 47324: 0}",25,available,m,straight,average,,socially,,working on masters program,white,72.0,-1,science / tech / engineering,,likes dogs and likes cats,atheism,no,english (fluently),Linear Classifiers/9284.joblib
Michaelina Shields,"{16134: 0, 18942: 1, 29647: 0.4224059493094514, 15910: 0.38532210660588717, 2174: 1, 5658: 1, 16257: 0.7864528752207942, 27937: 0, 47533: 0, 21687: 1}",43,single,m,straight,thin,mostly anything,socially,,graduated from ph.d program,white,74.0,-1,,"doesn't have kids, but might want them",likes cats,agnosticism but not too serious about it,no,english,Linear Classifiers/2881.joblib
Fayre Corilla,"{56937: 0.017137003011813867, 27360: 1, 4434: 0.7590552217030728, 53341: 1, 44035: 1, 36097: 0.5184806710563521, 53020: 0, 51759: 0, 18585: 0.09632164047877811, 1373: 0.7178087889054634, 46160: 1, 59674: 1, 24268: 0, 56718: 1}",20,single,m,straight,average,mostly anything,socially,sometimes,working on two-year college,asian,67.0,20000,other,"doesn't have kids, but might want them",likes dogs and likes cats,other and somewhat serious about it,trying to quit,"english (fluently), chinese (okay), japanese (poorly)",Linear Classifiers/50821.joblib
Noelle Horan,"{40251: 0.20753376362723408, 49706: 1, 3167: 1, 48182: 0.25733750096298813, 43170: 0.18970088616645775, 28227: 1, 44034: 0, 8559: 0, 13813: 1, 50421: 1, 18478: 1, 3897: 0.6905323987128291, 23763: 0, 13476: 0.425140320258512, 42550: 0.9886645602587194, 26107: 1, 7296: 0, 34462: 0, 22722: 1, 14363: 1, 4432: 0, 11861: 0.7284767436210267, 42966: 0.27783111662060556, 58633: 0, 20767: 0.6674562335104373}",27,single,m,straight,fit,,socially,,graduated from masters program,"hispanic / latin, white",70.0,80000,,,,,no,"english (fluently), spanish (okay)",Linear Classifiers/7103.joblib
Charlena Payson,"{14348: 0.3806124676682421, 48150: 0.3269553628736004, 592: 0.6226607829342488, 27010: 1, 27878: 0.6932480250451873, 21565: 0.0345484245441976, 43319: 0.2271070033957563, 28833: 1, 29180: 0.6089822472279205, 55242: 0.3153508893872652, 44573: 0, 40960: 0.7831688681724955, 10003: 0.972267735397542, 11793: 1, 59070: 1, 41053: 1, 34391: 1, 17228: 0.32222112353538757, 24202: 1, 9642: 0, 11566: 1}",23,single,m,straight,a little extra,,socially,never,working on masters program,,71.0,-1,,doesn't have kids,likes dogs,,yes,"english (fluently), spanish (poorly)",Linear Classifiers/16056.joblib
Dawn Lory,"{48317: 0.17707835315155762, 33049: 0.03061850772885144, 8921: 0.3395212927509146, 30592: 0.5649007407892546, 29636: 0.508595773955923, 9460: 0.7650662141480575, 3883: 1, 27241: 0, 44773: 0, 20561: 1, 59901: 1, 2610: 0, 55397: 0.330751546448834, 30768: 0, 38578: 0, 51955: 0.6497400668695628, 50459: 0}",27,single,m,straight,athletic,anything,socially,,working on masters program,indian,72.0,-1,other,,,,no,"english (fluently), hindi (poorly), spanish (okay), french (okay)",Linear Classifiers/44468.joblib
Correy Pascia,"{31639: 0.2679759647815274, 5949: 0.4881460508464559, 55148: 0.4984140467217042, 7229: 0.5899097161558982, 36264: 0.6195335727551528, 51433: 0.5487251269764011, 924: 0.5531607454029945, 55794: 0.05071989122635445, 48419: 0.5262113781772921, 2179: 1, 26631: 0.8889252740815754, 32826: 0.2816935126909783, 1461: 1, 40076: 0.36468278845220503, 40124: 0.7497124149328558}",31,single,m,straight,average,strictly anything,socially,never,graduated from masters program,white,68.0,-1,science / tech / engineering,,likes dogs and likes cats,,no,"english, japanese (poorly), c++ (okay)",Linear Classifiers/34799.joblib
Althea Edmund,"{962: 1, 52730: 1, 21169: 0, 27767: 0, 13265: 1, 10946: 1, 17766: 1, 15749: 0.17173428384098344, 30100: 0.8509842694410734, 9476: 1, 17728: 0.600407048681828, 36132: 0.051815087520273195, 38000: 1, 40643: 1, 16086: 0.7798776295544858, 27906: 0.8948920544623808, 56123: 0.720159438050981, 43434: 1}",23,single,m,gay,thin,mostly anything,socially,sometimes,graduated from college/university,white,71.0,1000000,artistic / musical / writer,,likes dogs and likes cats,agnosticism,when drinking,"english (fluently), french (fluently), spanish (poorly)",Linear Classifiers/39446.joblib
Rivalee Pond,"{25971: 0.16925482253912527, 16678: 0, 6608: 0.6641728180574178, 34533: 0.9036349773157037, 58550: 0.38326867973009193, 58119: 0.3329514131123199, 11736: 0.2680344860378945, 53100: 0, 3014: 0.5259758849546778, 54011: 0.03932142534796235, 1931: 0.7200887043489335, 16216: 0.5370423863877052, 7373: 0, 21983: 0.03276794397165261, 38689: 0, 16737: 0.3690638674771787, 55057: 0.39639316084656295, 50121: 0.4340309446587831, 54837: 0.25043840255426053, 15070: 0.34325316283134955}",28,single,m,straight,average,mostly vegetarian,socially,,graduated from college/university,"hispanic / latin, white",72.0,-1,other,,,agnosticism but not too serious about it,,"english, spanish (poorly), norwegian (poorly), portuguese (poorly)",Linear Classifiers/33408.joblib
Fawne Raseda,"{13707: 0.774399162662653, 14455: 0.5538555839683763, 39581: 0, 39062: 0, 24057: 0.5745803125089148, 52038: 0.09409714660037505, 53270: 0.464915307533758, 11220: 0.5918009496743606, 34987: 0.1635154149566107, 21315: 0.7230649305668955, 11673: 0.5601213533902927, 22845: 0.7191483258124673, 11321: 0.40691431436740366, 57758: 0.21639807807804257, 59696: 0.8546864343924483, 57253: 0.02115596815569365, 38544: 0.7671756902930449, 7481: 0.34983093858206704, 51527: 0.2768988417273963, 44352: 0.09203762866797183, 10386: 0.09411492968477964, 26337: 0.5593106531621537, 46578: 0, 21089: 0.7038908992358301, 55111: 0.6345236058624781}",27,single,m,straight,,anything,socially,never,graduated from college/university,asian,70.0,-1,computer / hardware / software,,likes dogs,agnosticism and laughing about it,no,"english (fluently), chinese (poorly), c++ (okay)",Linear Classifiers/35131.joblib
Jacquetta Reneta,"{30544: 1, 50054: 1, 36960: 1, 9070: 1, 28513: 1, 45188: 1, 15565: 1, 58354: 1, 16894: 0, 32579: 1, 11230: 1, 33999: 0, 5481: 0, 41431: 1, 17291: 1, 1244: 0, 55362: 0}",26,single,f,straight,,,socially,,graduated from college/university,white,65.0,-1,executive / management,,likes dogs and has cats,,sometimes,english (fluently),Linear Classifiers/28299.joblib
Kittie Israeli,"{11506: 0, 42674: 0.6955464519012367, 21597: 0, 37155: 0, 51072: 0.17052979482285124, 50878: 1, 12917: 0, 50682: 0, 36330: 1, 21943: 1, 8579: 1}",47,single,m,straight,,,socially,never,graduated from ph.d program,indian,72.0,-1,education / academia,,,agnosticism but not too serious about it,no,english,Linear Classifiers/30750.joblib
Barbi Henebry,"{1213: 1, 47648: 0.20732807631570083, 41738: 1, 18302: 0.1330623670493587}",21,single,m,straight,,,socially,,graduated from college/university,,68.0,-1,medicine / health,doesn't have kids,likes dogs and likes cats,atheism but not too serious about it,no,"english (fluently), hindi (poorly)",Linear Classifiers/43220.joblib
Carly Monaco,"{32781: 1, 50414: 0.07080475006267184, 49912: 0.15249275096678439, 50857: 0.7552389556751455, 40790: 0.9136209517147611, 29054: 0.5951042787022525, 58911: 0.7109302618453155, 25581: 0.753767567015529, 53877: 0.9215052294527726}",25,single,m,straight,a little extra,strictly anything,socially,sometimes,,white,72.0,100000,computer / hardware / software,,likes dogs and likes cats,atheism and somewhat serious about it,yes,english,Linear Classifiers/28646.joblib
Tamqrah Malina,"{10390: 1, 25896: 1, 28758: 0.4520489969306283, 29224: 0, 24442: 0, 52663: 0, 16083: 0, 12036: 0, 42425: 1, 56557: 0, 5740: 0, 13638: 0}",28,single,f,straight,curvy,vegan,rarely,never,working on two-year college,,63.0,-1,other,doesn't have kids,likes dogs and likes cats,other,no,"english (fluently), spanish (poorly)",Linear Classifiers/11645.joblib
Micheline Aurelio,"{24730: 0.6983153939443771, 29230: 0.432928317013066, 8483: 1, 2228: 0, 4248: 0, 48890: 0.7435364261288391, 26603: 1, 24812: 1, 35844: 0.30594670447511607, 20993: 0.815709726954235, 51052: 1, 31942: 0.5054500615780517, 21385: 0.7444703982022971, 55483: 0, 49104: 0, 19203: 0.8306113707158831, 58595: 0.5168903491409678, 57297: 1, 1091: 0, 2665: 0, 43674: 1, 40527: 0.12535818445114089}",40,single,m,straight,fit,mostly anything,socially,never,,white,69.0,-1,executive / management,"doesn't have kids, but wants them",has dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/7949.joblib
Vere Rudolph,"{25249: 0.3732743519984094, 44040: 0.40485220698276914, 38353: 0.19538010943435857, 46841: 0.25653774602104695, 13932: 0.17562705232182418, 46772: 0.6565922833411455, 25811: 0.5234353360420179, 45887: 0.2999092430164092, 859: 0.17302537034315657, 24361: 0, 58843: 0.38992122510799776, 28052: 0, 16305: 0.13656811956157666, 53960: 1, 3676: 0.14643259214608095, 430: 0.571594777661987, 17963: 0, 7431: 0.3577594103628079, 9700: 0.24212916427245235, 10480: 0.5462366670427277, 19218: 0, 36373: 0.7812280698785741, 13349: 0.4985856742826731}",22,single,m,straight,fit,strictly anything,socially,never,working on college/university,"native american, white",75.0,-1,medicine / health,doesn't have kids,likes dogs and likes cats,,no,english,Linear Classifiers/23059.joblib
Silvana Janene,"{43170: 0, 40933: 1, 39911: 1, 48044: 0, 57308: 0, 37928: 1, 3896: 0, 23718: 0, 43602: 0, 23683: 0, 33166: 1, 6945: 1, 1138: 1, 8850: 1, 17277: 1, 44267: 0.8661218124078829, 32027: 0, 20588: 1, 14104: 0, 54468: 0, 52846: 0, 11755: 0, 20108: 0, 45095: 1}",40,single,f,straight,fit,mostly anything,socially,,graduated from college/university,"hispanic / latin, white",66.0,-1,banking / financial / real estate,"doesn't have kids, but wants them",likes cats,,no,"english (fluently), spanish (fluently)",Linear Classifiers/40857.joblib
Gretal Wareing,"{37500: 1, 23920: 0.48730260046676976, 11320: 0.3459842243759672, 57649: 0.37438902688989817, 18481: 0.5311530578163421, 38562: 0.7616511761405396, 2770: 0.5966263231525795, 1651: 0, 741: 1, 48559: 0.5344558305152343, 20008: 0}",29,single,m,straight,fit,strictly anything,rarely,never,graduated from college/university,white,72.0,-1,,,has dogs,christianity and somewhat serious about it,no,english,Linear Classifiers/4496.joblib
Gabi Noman,"{24730: 1, 40114: 0.7973991956792146, 17113: 0.4722106454415642, 27891: 0.9317979810537964, 30239: 0.5286039077372391, 46731: 0.3281043077567296, 37446: 0, 13440: 0, 13290: 0.33103975340792546, 31099: 0.3572437482941031, 19690: 0.06272757232365889}",31,single,m,straight,average,,socially,,graduated from college/university,white,70.0,-1,sales / marketing / biz dev,,,,no,"english, khmer",Linear Classifiers/10039.joblib
Sarette Selway,"{24921: 0.3280939001457803, 57707: 0.04415817966940394, 57235: 0, 31648: 0, 17849: 0.027425670532013946, 15148: 0.795061336008515, 53600: 0.7603320457425458, 14529: 1, 40816: 0, 37013: 0, 47405: 0, 10912: 0.37845286671723866, 39587: 0.5602485759683653, 58038: 0.3038196936200337, 23549: 0.17423461852592226, 21410: 0, 44886: 0, 48170: 0}",36,single,m,straight,average,strictly anything,rarely,never,,white,74.0,-1,computer / hardware / software,doesn't have kids,has dogs and has cats,atheism,no,"english, c++ (poorly)",Linear Classifiers/35136.joblib
Aaren Brieta,"{10237: 1, 32766: 1, 55375: 1, 5002: 1, 47866: 0, 32267: 1, 43542: 0, 45298: 1, 8341: 0, 10999: 1, 35015: 0, 15832: 0.0631894134271711, 58864: 1}",26,single,m,straight,athletic,,socially,sometimes,dropped out of college/university,white,72.0,-1,computer / hardware / software,,has dogs,,no,english,Linear Classifiers/4528.joblib
Chloris Schroth,"{1972: 0, 43095: 0, 51119: 0, 12900: 0, 44754: 0}",39,single,m,straight,fit,,socially,,graduated from masters program,white,68.0,-1,other,,likes dogs and likes cats,,no,"english (fluently), spanish (poorly), other (fluently)",Linear Classifiers/26742.joblib
Desirae Barbey,"{52741: 0, 56516: 0, 32149: 0.8527872416977389, 48483: 1, 8670: 0, 32609: 0}",44,single,m,straight,fit,mostly anything,socially,,graduated from college/university,white,69.0,150000,science / tech / engineering,"doesn't have kids, but might want them",has cats,atheism and somewhat serious about it,no,"english, french (poorly)",Linear Classifiers/23358.joblib
Joane Halla,"{16235: 1, 31432: 0, 1436: 0.3034707590015502, 5011: 0.707045841547895, 15530: 0.24843311217336872, 16656: 1, 56181: 0.794894576598069, 14105: 0, 5576: 0, 4320: 0, 11322: 0.3305265837324486}",48,single,f,straight,curvy,mostly anything,socially,,college/university,white,65.0,-1,medicine / health,doesn't have kids,likes dogs,other,no,english,Linear Classifiers/14421.joblib
Merrie Lalitta,"{18833: 0.07636668795504215, 28798: 0.7540356295662105, 43780: 0, 20832: 1}",35,available,f,straight,average,mostly anything,socially,never,college/university,white,71.0,-1,science / tech / engineering,"doesn't have kids, and doesn't want any",,atheism but not too serious about it,no,"english (fluently), french (okay), dutch (poorly)",Linear Classifiers/36473.joblib
Letizia Ader,"{13800: 1, 147: 1, 17568: 1, 44576: 0.9423781596293428, 16180: 0.40198816071708565, 43380: 0.7067138021838253, 57747: 0.909628407106315, 15820: 0.05356159000792893, 3378: 0.8826967610676788, 15835: 0.2593599240272262, 53343: 0.46729897352969774, 29750: 0, 21185: 1, 15033: 0.4270400300085, 40357: 0.5814552856671837, 57570: 0.0010347972394959548, 41797: 0.910938953548817, 12345: 0.059825087174151914, 43669: 0, 8913: 0.8322178897775054}",28,single,f,bisexual,a little extra,,socially,,graduated from college/university,white,64.0,-1,other,,likes dogs and likes cats,atheism and laughing about it,no,english (fluently),Linear Classifiers/55192.joblib
Emilia Callista,"{1138: 0.0113686957496415, 50317: 0.45582942978507424, 58093: 0.15869853050126892, 15180: 0.33414188952394674}",30,single,f,straight,,strictly anything,socially,,graduated from college/university,"white, other",72.0,-1,artistic / musical / writer,,,,,"english, spanish (okay), italian (poorly)",Linear Classifiers/6704.joblib
